
---------- Begin Simulation Statistics ----------
sim_seconds                                 32.018700                       # Number of seconds simulated
system.cpu0.dcache.demand_misses::total       4838201                       # number of demand (read+write) misses
system.cpu0.dcache.overall_misses::cpu0.data      4838201                       # number of overall misses
system.cpu0.dcache.overall_misses::total      4838201                       # number of overall misses
system.cpu0.dcache.ReadReq_miss_latency::cpu0.data 126697698974                       # number of ReadReq miss cycles
system.cpu0.dcache.ReadReq_miss_latency::total 126697698974                       # number of ReadReq miss cycles
system.cpu0.dcache.WriteReq_miss_latency::cpu0.data  43463116963                       # number of WriteReq miss cycles
system.cpu0.dcache.WriteReq_miss_latency::total  43463116963                       # number of WriteReq miss cycles
system.cpu0.dcache.demand_miss_latency::cpu0.data 170160815937                       # number of demand (read+write) miss cycles
system.cpu0.dcache.demand_miss_latency::total 170160815937                       # number of demand (read+write) miss cycles
system.cpu0.dcache.overall_miss_latency::cpu0.data 170160815937                       # number of overall miss cycles
system.cpu0.dcache.overall_miss_latency::total 170160815937                       # number of overall miss cycles
system.cpu0.dcache.ReadReq_accesses::cpu0.data    164715562                       # number of ReadReq accesses(hits+misses)
system.cpu0.dcache.ReadReq_accesses::total    164715562                       # number of ReadReq accesses(hits+misses)
system.cpu0.dcache.WriteReq_accesses::cpu0.data     28744914                       # number of WriteReq accesses(hits+misses)
system.cpu0.dcache.WriteReq_accesses::total     28744914                       # number of WriteReq accesses(hits+misses)
system.cpu0.dcache.demand_accesses::cpu0.data    193460476                       # number of demand (read+write) accesses
system.cpu0.dcache.demand_accesses::total    193460476                       # number of demand (read+write) accesses
system.cpu0.dcache.overall_accesses::cpu0.data    193460476                       # number of overall (read+write) accesses
system.cpu0.dcache.overall_accesses::total    193460476                       # number of overall (read+write) accesses
system.cpu0.dcache.ReadReq_miss_rate::cpu0.data     0.026897                       # miss rate for ReadReq accesses
system.cpu0.dcache.ReadReq_miss_rate::total     0.026897                       # miss rate for ReadReq accesses
system.cpu0.dcache.WriteReq_miss_rate::cpu0.data     0.014189                       # miss rate for WriteReq accesses
system.cpu0.dcache.WriteReq_miss_rate::total     0.014189                       # miss rate for WriteReq accesses
system.cpu0.dcache.demand_miss_rate::cpu0.data     0.025009                       # miss rate for demand accesses
system.cpu0.dcache.demand_miss_rate::total     0.025009                       # miss rate for demand accesses
system.cpu0.dcache.overall_miss_rate::cpu0.data     0.025009                       # miss rate for overall accesses
system.cpu0.dcache.overall_miss_rate::total     0.025009                       # miss rate for overall accesses
system.cpu0.dcache.ReadReq_avg_miss_latency::cpu0.data 28597.724278                       # average ReadReq miss latency
system.cpu0.dcache.ReadReq_avg_miss_latency::total 28597.724278                       # average ReadReq miss latency
system.cpu0.dcache.WriteReq_avg_miss_latency::cpu0.data 106564.074749                       # average WriteReq miss latency
system.cpu0.dcache.WriteReq_avg_miss_latency::total 106564.074749                       # average WriteReq miss latency
system.cpu0.dcache.demand_avg_miss_latency::cpu0.data 35170.265960                       # average overall miss latency
system.cpu0.dcache.demand_avg_miss_latency::total 35170.265960                       # average overall miss latency
system.cpu0.dcache.overall_avg_miss_latency::cpu0.data 35170.265960                       # average overall miss latency
system.cpu0.dcache.overall_avg_miss_latency::total 35170.265960                       # average overall miss latency
system.cpu0.dcache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu0.dcache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu0.dcache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu0.dcache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu0.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu0.dcache.writebacks::writebacks      1043476                       # number of writebacks
system.cpu0.dcache.writebacks::total          1043476                       # number of writebacks
system.cpu0.dcache.ReadReq_mshr_hits::cpu0.data         2371                       # number of ReadReq MSHR hits
system.cpu0.dcache.ReadReq_mshr_hits::total         2371                       # number of ReadReq MSHR hits
system.cpu0.dcache.WriteReq_mshr_hits::cpu0.data       146404                       # number of WriteReq MSHR hits
system.cpu0.dcache.WriteReq_mshr_hits::total       146404                       # number of WriteReq MSHR hits
system.cpu0.dcache.demand_mshr_hits::cpu0.data       148775                       # number of demand (read+write) MSHR hits
system.cpu0.dcache.demand_mshr_hits::total       148775                       # number of demand (read+write) MSHR hits
system.cpu0.dcache.overall_mshr_hits::cpu0.data       148775                       # number of overall MSHR hits
system.cpu0.dcache.overall_mshr_hits::total       148775                       # number of overall MSHR hits
system.cpu0.dcache.ReadReq_mshr_misses::cpu0.data      4427971                       # number of ReadReq MSHR misses
system.cpu0.dcache.ReadReq_mshr_misses::total      4427971                       # number of ReadReq MSHR misses
system.cpu0.dcache.WriteReq_mshr_misses::cpu0.data       261455                       # number of WriteReq MSHR misses
system.cpu0.dcache.WriteReq_mshr_misses::total       261455                       # number of WriteReq MSHR misses
system.cpu0.dcache.demand_mshr_misses::cpu0.data      4689426                       # number of demand (read+write) MSHR misses
system.cpu0.dcache.demand_mshr_misses::total      4689426                       # number of demand (read+write) MSHR misses
system.cpu0.dcache.overall_mshr_misses::cpu0.data      4689426                       # number of overall MSHR misses
system.cpu0.dcache.overall_mshr_misses::total      4689426                       # number of overall MSHR misses
system.cpu0.dcache.ReadReq_mshr_miss_latency::cpu0.data 119237155219                       # number of ReadReq MSHR miss cycles
system.cpu0.dcache.ReadReq_mshr_miss_latency::total 119237155219                       # number of ReadReq MSHR miss cycles
system.cpu0.dcache.WriteReq_mshr_miss_latency::cpu0.data  29498940702                       # number of WriteReq MSHR miss cycles
system.cpu0.dcache.WriteReq_mshr_miss_latency::total  29498940702                       # number of WriteReq MSHR miss cycles
system.cpu0.dcache.demand_mshr_miss_latency::cpu0.data 148736095921                       # number of demand (read+write) MSHR miss cycles
system.cpu0.dcache.demand_mshr_miss_latency::total 148736095921                       # number of demand (read+write) MSHR miss cycles
system.cpu0.dcache.overall_mshr_miss_latency::cpu0.data 148736095921                       # number of overall MSHR miss cycles
system.cpu0.dcache.overall_mshr_miss_latency::total 148736095921                       # number of overall MSHR miss cycles
system.cpu0.dcache.ReadReq_mshr_miss_rate::cpu0.data     0.026883                       # mshr miss rate for ReadReq accesses
system.cpu0.dcache.ReadReq_mshr_miss_rate::total     0.026883                       # mshr miss rate for ReadReq accesses
system.cpu0.dcache.WriteReq_mshr_miss_rate::cpu0.data     0.009096                       # mshr miss rate for WriteReq accesses
system.cpu0.dcache.WriteReq_mshr_miss_rate::total     0.009096                       # mshr miss rate for WriteReq accesses
system.cpu0.dcache.demand_mshr_miss_rate::cpu0.data     0.024240                       # mshr miss rate for demand accesses
system.cpu0.dcache.demand_mshr_miss_rate::total     0.024240                       # mshr miss rate for demand accesses
system.cpu0.dcache.overall_mshr_miss_rate::cpu0.data     0.024240                       # mshr miss rate for overall accesses
system.cpu0.dcache.overall_mshr_miss_rate::total     0.024240                       # mshr miss rate for overall accesses
system.cpu0.dcache.ReadReq_avg_mshr_miss_latency::cpu0.data 26928.169859                       # average ReadReq mshr miss latency
system.cpu0.dcache.ReadReq_avg_mshr_miss_latency::total 26928.169859                       # average ReadReq mshr miss latency
system.cpu0.dcache.WriteReq_avg_mshr_miss_latency::cpu0.data 112826.072181                       # average WriteReq mshr miss latency
system.cpu0.dcache.WriteReq_avg_mshr_miss_latency::total 112826.072181                       # average WriteReq mshr miss latency
system.cpu0.dcache.demand_avg_mshr_miss_latency::cpu0.data 31717.335111                       # average overall mshr miss latency
system.cpu0.dcache.demand_avg_mshr_miss_latency::total 31717.335111                       # average overall mshr miss latency
system.cpu0.dcache.overall_avg_mshr_miss_latency::cpu0.data 31717.335111                       # average overall mshr miss latency
system.cpu0.dcache.overall_avg_mshr_miss_latency::total 31717.335111                       # average overall mshr miss latency
system.cpu0.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu0.dtb_walker_cache.tags.replacements            0                       # number of replacements
system.cpu0.dtb_walker_cache.tags.tagsinuse            0                       # Cycle average of tags in use
system.cpu0.dtb_walker_cache.tags.total_refs            0                       # Total number of references to valid blocks.
system.cpu0.dtb_walker_cache.tags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu0.dtb_walker_cache.tags.avg_refs          nan                       # Average number of references to valid blocks.
system.cpu0.dtb_walker_cache.tags.warmup_cycle            0                       # Cycle when the warmup percentage was hit.
system.cpu0.dtb_walker_cache.tags.tag_accesses            0                       # Number of tag accesses
system.cpu0.dtb_walker_cache.tags.data_accesses            0                       # Number of data accesses
system.cpu0.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu0.dtb_walker_cache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.dtb_walker_cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu0.dtb_walker_cache.blocked::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.dtb_walker_cache.blocked::no_targets            0                       # number of cycles access was blocked
system.cpu0.dtb_walker_cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu0.dtb_walker_cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu0.icache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu0.icache.tags.replacements            17563                       # number of replacements
system.cpu0.icache.tags.tagsinuse          511.999089                       # Cycle average of tags in use
system.cpu0.icache.tags.total_refs          196399129                       # Total number of references to valid blocks.
system.cpu0.icache.tags.sampled_refs            18075                       # Sample count of references to valid blocks.
system.cpu0.icache.tags.avg_refs         10865.788603                       # Average number of references to valid blocks.
system.cpu0.icache.tags.warmup_cycle        232418662                       # Cycle when the warmup percentage was hit.
system.cpu0.icache.tags.occ_blocks::cpu0.inst   511.999089                       # Average occupied blocks per requestor
system.cpu0.icache.tags.occ_percent::cpu0.inst     0.999998                       # Average percentage of cache occupancy
system.cpu0.icache.tags.occ_percent::total     0.999998                       # Average percentage of cache occupancy
system.cpu0.icache.tags.occ_task_id_blocks::1024          512                       # Occupied blocks per task id
system.cpu0.icache.tags.age_task_id_blocks_1024::4          512                       # Occupied blocks per task id
system.cpu0.icache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu0.icache.tags.tag_accesses       1571355707                       # Number of tag accesses
system.cpu0.icache.tags.data_accesses      1571355707                       # Number of data accesses
system.cpu0.icache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu0.icache.ReadReq_hits::cpu0.inst    196399129                       # number of ReadReq hits
system.cpu0.icache.ReadReq_hits::total      196399129                       # number of ReadReq hits
system.cpu0.icache.demand_hits::cpu0.inst    196399129                       # number of demand (read+write) hits
system.cpu0.icache.demand_hits::total       196399129                       # number of demand (read+write) hits
system.cpu0.icache.overall_hits::cpu0.inst    196399129                       # number of overall hits
system.cpu0.icache.overall_hits::total      196399129                       # number of overall hits
system.cpu0.icache.ReadReq_misses::cpu0.inst        18075                       # number of ReadReq misses
system.cpu0.icache.ReadReq_misses::total        18075                       # number of ReadReq misses
system.cpu0.icache.demand_misses::cpu0.inst        18075                       # number of demand (read+write) misses
system.cpu0.icache.demand_misses::total         18075                       # number of demand (read+write) misses
system.cpu0.icache.overall_misses::cpu0.inst        18075                       # number of overall misses
system.cpu0.icache.overall_misses::total        18075                       # number of overall misses
system.cpu0.icache.ReadReq_miss_latency::cpu0.inst   1433516364                       # number of ReadReq miss cycles
system.cpu0.icache.ReadReq_miss_latency::total   1433516364                       # number of ReadReq miss cycles
system.cpu0.icache.demand_miss_latency::cpu0.inst   1433516364                       # number of demand (read+write) miss cycles
system.cpu0.icache.demand_miss_latency::total   1433516364                       # number of demand (read+write) miss cycles
system.cpu0.icache.overall_miss_latency::cpu0.inst   1433516364                       # number of overall miss cycles
system.cpu0.icache.overall_miss_latency::total   1433516364                       # number of overall miss cycles
system.cpu0.icache.ReadReq_accesses::cpu0.inst    196417204                       # number of ReadReq accesses(hits+misses)
system.cpu0.icache.ReadReq_accesses::total    196417204                       # number of ReadReq accesses(hits+misses)
system.cpu0.icache.demand_accesses::cpu0.inst    196417204                       # number of demand (read+write) accesses
system.cpu0.icache.demand_accesses::total    196417204                       # number of demand (read+write) accesses
system.cpu0.icache.overall_accesses::cpu0.inst    196417204                       # number of overall (read+write) accesses
system.cpu0.icache.overall_accesses::total    196417204                       # number of overall (read+write) accesses
system.cpu0.icache.ReadReq_miss_rate::cpu0.inst     0.000092                       # miss rate for ReadReq accesses
system.cpu0.icache.ReadReq_miss_rate::total     0.000092                       # miss rate for ReadReq accesses
system.cpu0.icache.demand_miss_rate::cpu0.inst     0.000092                       # miss rate for demand accesses
system.cpu0.icache.demand_miss_rate::total     0.000092                       # miss rate for demand accesses
system.cpu0.icache.overall_miss_rate::cpu0.inst     0.000092                       # miss rate for overall accesses
system.cpu0.icache.overall_miss_rate::total     0.000092                       # miss rate for overall accesses
system.cpu0.icache.ReadReq_avg_miss_latency::cpu0.inst 79309.342407                       # average ReadReq miss latency
system.cpu0.icache.ReadReq_avg_miss_latency::total 79309.342407                       # average ReadReq miss latency
system.cpu0.icache.demand_avg_miss_latency::cpu0.inst 79309.342407                       # average overall miss latency
system.cpu0.icache.demand_avg_miss_latency::total 79309.342407                       # average overall miss latency
system.cpu0.icache.overall_avg_miss_latency::cpu0.inst 79309.342407                       # average overall miss latency
system.cpu0.icache.overall_avg_miss_latency::total 79309.342407                       # average overall miss latency
system.cpu0.icache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu0.icache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu0.icache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu0.icache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu0.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu0.icache.writebacks::writebacks        17563                       # number of writebacks
system.cpu0.icache.writebacks::total            17563                       # number of writebacks
system.cpu0.icache.ReadReq_mshr_misses::cpu0.inst        18075                       # number of ReadReq MSHR misses
system.cpu0.icache.ReadReq_mshr_misses::total        18075                       # number of ReadReq MSHR misses
system.cpu0.icache.demand_mshr_misses::cpu0.inst        18075                       # number of demand (read+write) MSHR misses
system.cpu0.icache.demand_mshr_misses::total        18075                       # number of demand (read+write) MSHR misses
system.cpu0.icache.overall_mshr_misses::cpu0.inst        18075                       # number of overall MSHR misses
system.cpu0.icache.overall_mshr_misses::total        18075                       # number of overall MSHR misses
system.cpu0.icache.ReadReq_mshr_miss_latency::cpu0.inst   1403403414                       # number of ReadReq MSHR miss cycles
system.cpu0.icache.ReadReq_mshr_miss_latency::total   1403403414                       # number of ReadReq MSHR miss cycles
system.cpu0.icache.demand_mshr_miss_latency::cpu0.inst   1403403414                       # number of demand (read+write) MSHR miss cycles
system.cpu0.icache.demand_mshr_miss_latency::total   1403403414                       # number of demand (read+write) MSHR miss cycles
system.cpu0.icache.overall_mshr_miss_latency::cpu0.inst   1403403414                       # number of overall MSHR miss cycles
system.cpu0.icache.overall_mshr_miss_latency::total   1403403414                       # number of overall MSHR miss cycles
system.cpu0.icache.ReadReq_mshr_miss_rate::cpu0.inst     0.000092                       # mshr miss rate for ReadReq accesses
system.cpu0.icache.ReadReq_mshr_miss_rate::total     0.000092                       # mshr miss rate for ReadReq accesses
system.cpu0.icache.demand_mshr_miss_rate::cpu0.inst     0.000092                       # mshr miss rate for demand accesses
system.cpu0.icache.demand_mshr_miss_rate::total     0.000092                       # mshr miss rate for demand accesses
system.cpu0.icache.overall_mshr_miss_rate::cpu0.inst     0.000092                       # mshr miss rate for overall accesses
system.cpu0.icache.overall_mshr_miss_rate::total     0.000092                       # mshr miss rate for overall accesses
system.cpu0.icache.ReadReq_avg_mshr_miss_latency::cpu0.inst 77643.342407                       # average ReadReq mshr miss latency
system.cpu0.icache.ReadReq_avg_mshr_miss_latency::total 77643.342407                       # average ReadReq mshr miss latency
system.cpu0.icache.demand_avg_mshr_miss_latency::cpu0.inst 77643.342407                       # average overall mshr miss latency
system.cpu0.icache.demand_avg_mshr_miss_latency::total 77643.342407                       # average overall mshr miss latency
system.cpu0.icache.overall_avg_mshr_miss_latency::cpu0.inst 77643.342407                       # average overall mshr miss latency
system.cpu0.icache.overall_avg_mshr_miss_latency::total 77643.342407                       # average overall mshr miss latency
system.cpu0.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu0.itb_walker_cache.tags.replacements            0                       # number of replacements
system.cpu0.itb_walker_cache.tags.tagsinuse            0                       # Cycle average of tags in use
system.cpu0.itb_walker_cache.tags.total_refs            0                       # Total number of references to valid blocks.
system.cpu0.itb_walker_cache.tags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu0.itb_walker_cache.tags.avg_refs          nan                       # Average number of references to valid blocks.
system.cpu0.itb_walker_cache.tags.warmup_cycle            0                       # Cycle when the warmup percentage was hit.
system.cpu0.itb_walker_cache.tags.tag_accesses            0                       # Number of tag accesses
system.cpu0.itb_walker_cache.tags.data_accesses            0                       # Number of data accesses
system.cpu0.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu0.itb_walker_cache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.itb_walker_cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu0.itb_walker_cache.blocked::no_mshrs            0                       # number of cycles access was blocked
system.cpu0.itb_walker_cache.blocked::no_targets            0                       # number of cycles access was blocked
system.cpu0.itb_walker_cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu0.itb_walker_cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu1.branchPred.lookups                   1030                       # Number of BP lookups
system.cpu1.branchPred.condPredicted             1030                       # Number of conditional branches predicted
system.cpu1.branchPred.condIncorrect              347                       # Number of conditional branches incorrect
system.cpu1.branchPred.BTBLookups                 541                       # Number of BTB lookups
system.cpu1.branchPred.BTBHits                      0                       # Number of BTB hits
system.cpu1.branchPred.BTBCorrect                   0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu1.branchPred.BTBHitPct             0.000000                       # BTB Hit Percentage
system.cpu1.branchPred.usedRAS                      0                       # Number of times the RAS was used to get a target.
system.cpu1.branchPred.RASInCorrect                 0                       # Number of incorrect RAS predictions.
system.cpu1.branchPred.indirectLookups            541                       # Number of indirect predictor lookups.
system.cpu1.branchPred.indirectHits               297                       # Number of indirect target hits.
system.cpu1.branchPred.indirectMisses             244                       # Number of indirect misses.
system.cpu1.branchPredindirectMispredicted          326                       # Number of mispredicted indirect branches.
system.cpu1.dtb.walker.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.apic_clk_domain.clock               13328                       # Clock period in ticks
system.cpu1.interrupts.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.itb.walker.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.workload.num_syscalls                 348                       # Number of system calls
system.cpu1.pwrStateResidencyTicks::ON   32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.numCycles                     38437815394                       # number of cpu cycles simulated
system.cpu1.numWorkItemsStarted                     0                       # number of work items this cpu started
system.cpu1.numWorkItemsCompleted                   0                       # number of work items this cpu completed
system.cpu1.committedInsts                 6615318885                       # Number of instructions committed
system.cpu1.committedOps                   8231586259                       # Number of ops (including micro ops) committed
system.cpu1.discardedOps                    202359612                       # Number of ops (including micro ops) which were discarded before commit
system.cpu1.numFetchSuspends                        0                       # Number of times Execute suspended instruction fetching
system.cpu1.cpi                              5.810425                       # CPI: cycles per instruction
system.cpu1.ipc                              0.172104                       # IPC: instructions per cycle
system.cpu1.op_class_0::No_OpClass              79796      0.00%      0.00% # Class of committed instruction
system.cpu1.op_class_0::IntAlu             2237355473     27.18%     27.18% # Class of committed instruction
system.cpu1.op_class_0::IntMult               1200145      0.01%     27.20% # Class of committed instruction
system.cpu1.op_class_0::IntDiv                     91      0.00%     27.20% # Class of committed instruction
system.cpu1.op_class_0::FloatAdd           3672515005     44.61%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatCmp                    0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatCvt                    0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatMult                   0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatMultAcc                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatDiv                    0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatMisc                   0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::FloatSqrt                   0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdAdd                     0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdAddAcc                  0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdAlu                     0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdCmp                     0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdCvt                     0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdMisc                    0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdMult                    0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdMultAcc                 0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdShift                   0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdShiftAcc                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdSqrt                    0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatAdd                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatAlu                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatCmp                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatCvt                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatDiv                0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatMisc               0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatMult               0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatMultAcc            0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::SimdFloatSqrt               0      0.00%     71.81% # Class of committed instruction
system.cpu1.op_class_0::MemRead              76893345      0.93%     72.74% # Class of committed instruction
system.cpu1.op_class_0::MemWrite             27328965      0.33%     73.08% # Class of committed instruction
system.cpu1.op_class_0::FloatMemRead       1385787911     16.84%     89.91% # Class of committed instruction
system.cpu1.op_class_0::FloatMemWrite       830425528     10.09%    100.00% # Class of committed instruction
system.cpu1.op_class_0::IprAccess                   0      0.00%    100.00% # Class of committed instruction
system.cpu1.op_class_0::InstPrefetch                0      0.00%    100.00% # Class of committed instruction
system.cpu1.op_class_0::total              8231586259                       # Class of committed instruction
system.cpu1.tickCycles                    17097834197                       # Number of cycles that the object actually ticked
system.cpu1.idleCycles                    21339981197                       # Total number of cycles that the object has spent stopped
system.cpu1.dcache.tags.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.dcache.tags.replacements        454429128                       # number of replacements
system.cpu1.dcache.tags.tagsinuse          383.999202                       # Cycle average of tags in use
system.cpu1.dcache.tags.total_refs         1885856633                       # Total number of references to valid blocks.
system.cpu1.dcache.tags.sampled_refs        454429512                       # Sample count of references to valid blocks.
system.cpu1.dcache.tags.avg_refs             4.149943                       # Average number of references to valid blocks.
system.cpu1.dcache.tags.warmup_cycle        119180642                       # Cycle when the warmup percentage was hit.
system.cpu1.dcache.tags.occ_blocks::cpu1.data   383.999202                       # Average occupied blocks per requestor
system.cpu1.dcache.tags.occ_percent::cpu1.data     0.999998                       # Average percentage of cache occupancy
system.cpu1.dcache.tags.occ_percent::total     0.999998                       # Average percentage of cache occupancy
system.cpu1.dcache.tags.occ_task_id_blocks::1024          384                       # Occupied blocks per task id
system.cpu1.dcache.tags.age_task_id_blocks_1024::0           26                       # Occupied blocks per task id
system.cpu1.dcache.tags.age_task_id_blocks_1024::1          354                       # Occupied blocks per task id
system.cpu1.dcache.tags.age_task_id_blocks_1024::2            2                       # Occupied blocks per task id
system.cpu1.dcache.tags.age_task_id_blocks_1024::4            2                       # Occupied blocks per task id
system.cpu1.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu1.dcache.tags.tag_accesses      14581479690                       # Number of tag accesses
system.cpu1.dcache.tags.data_accesses     14581479690                       # Number of data accesses
system.cpu1.dcache.pwrStateResidencyTicks::UNDEFINED 32018700223202                       # Cumulative time (in ticks) in various power states
system.cpu1.dcache.ReadReq_hits::cpu1.data   1405238836                       # number of ReadReq hits
system.cpu1.dcache.ReadReq_hits::total     1405238836                       # number of ReadReq hits
system.cpu1.dcache.WriteReq_hits::cpu1.data    480617797                       # number of WriteReq hits
system.cpu1.dcache.WriteReq_hits::total     480617797                       # number of WriteReq hits
system.cpu1.dcache.demand_hits::cpu1.data   1885856633                       # number of demand (read+write) hits
system.cpu1.dcache.demand_hits::total      1885856633                       # number of demand (read+write) hits
system.cpu1.dcache.overall_hits::cpu1.data   1885856633                       # number of overall hits
system.cpu1.dcache.overall_hits::total     1885856633                       # number of overall hits
system.cpu1.dcache.ReadReq_misses::cpu1.data     91515032                       # number of ReadReq misses
system.cpu1.dcache.ReadReq_misses::total     91515032                       # number of ReadReq misses
system.cpu1.dcache.WriteReq_misses::cpu1.data    377136698                       # number of WriteReq misses
system.cpu1.dcache.WriteReq_misses::total    377136698                       # number of WriteReq misses
system.cpu1.dcache.demand_misses::cpu1.data    468651730                       # number of demand (read+write) misses
system.cpu1.dcache.demand_misses::total     468651730                       # number of demand (read+write) misses
system.cpu1.dcache.overall_misses::cpu1.data    468651730                       # number of overall misses
system.cpu1.dcache.overall_misses::total    468651730                       # number of overall misses
system.cpu1.dcache.ReadReq_miss_latency::cpu1.data 9766786247190                       # number of ReadReq miss cycles
system.cpu1.dcache.ReadReq_miss_latency::total 9766786247190                       # number of ReadReq miss cycles
system.cpu1.dcache.WriteReq_miss_latency::cpu1.data 26542188489488                       # number of WriteReq miss cycles
system.cpu1.dcache.WriteReq_miss_latency::total 26542188489488                       # number of WriteReq miss cycles
system.cpu1.dcache.demand_miss_latency::cpu1.data 36308974736678                       # number of demand (read+write) miss cycles
system.cpu1.dcache.demand_miss_latency::total 36308974736678                       # number of demand (read+write) miss cycles
system.cpu1.dcache.overall_miss_latency::cpu1.data 36308974736678                       # number of overall miss cycles
system.cpu1.dcache.overall_miss_latency::total 36308974736678                       # number of overall miss cycles
system.cpu1.dcache.ReadReq_accesses::cpu1.data   1496753868                       # number of ReadReq accesses(hits+misses)
system.cpu1.dcache.ReadReq_accesses::total   1496753868                       # number of ReadReq accesses(hits+misses)
system.cpu1.dcache.WriteReq_accesses::cpu1.data    857754495                       # number of WriteReq accesses(hits+misses)
system.cpu1.dcache.WriteReq_accesses::total    857754495                       # number of WriteReq accesses(hits+misses)
system.cpu1.dcache.demand_accesses::cpu1.data   2354508363                       # number of demand (read+write) accesses
